"Average",,,,,,,,,,,,,"E0",,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - engr.","eyy [1] - engr.","exy [1] - engr.","e1 [1] - engr.","e2 [1] - engr.","gamma [1] - engr.","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
115,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.446368,0.298562,-0.609369,-0.000313823,0.000422738,-0.000172901,0.000880074,-0.000771158,-0.913543,0.00108647,0.0108841,10.0287,10.0178
116,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.445867,0.301776,-0.608028,-0.000327696,0.000401529,-0.000145579,0.00087275,-0.000798917,-0.870412,0.00112485,0.0112685,10.0291,10.0178
117,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.444423,0.299157,-0.610666,-0.000307034,0.000406509,-0.000137577,0.000890513,-0.000791037,-0.74516,0.00111341,0.0111539,10.029,10.0178
118,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.446124,0.300265,-0.612721,-0.000324626,0.000415449,-0.000156749,0.000912288,-0.000821466,-0.857522,0.0011298,0.0113181,10.0291,10.0178
119,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.447748,0.306108,-0.612056,-0.000329862,0.000397221,-0.000170293,0.000902915,-0.000835556,-0.908036,0.00112777,0.0112978,10.0291,10.0178
120,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.448286,0.303435,-0.609462,-0.00034447,0.000411273,-0.000215196,0.000932461,-0.000865658,-0.941296,0.00115832,0.0116038,10.0294,10.0178
121,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.447647,0.306855,-0.611717,-0.000352205,0.000403738,-0.000186105,0.000937124,-0.000885591,-0.961243,0.00117838,0.0118048,10.0296,10.0178
122,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.448293,0.306885,-0.615694,-0.000340896,0.000417174,-0.000173103,0.000964828,-0.000888549,-0.838666,0.0012017,0.0120384,10.0299,10.0178
123,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.449005,0.309774,-0.612861,-0.000360705,0.000407248,-0.000199117,0.000955591,-0.000909048,-0.84089,0.00119223,0.0119435,10.0298,10.0178
124,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.449214,0.308493,-0.612096,-0.000368112,0.00040872,-0.000183924,0.000968759,-0.000928152,-0.841195,0.00120866,0.0121082,10.0299,10.0178
125,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.447794,0.311315,-0.613912,-0.000398454,0.000404007,-0.000201448,0.000968643,-0.000963089,-0.910079,0.0012394,0.012416,10.0302,10.0178
126,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451015,0.314475,-0.61586,-0.000365292,0.000408259,-0.00024254,0.000994048,-0.000951081,-0.963498,0.00122536,0.0122754,10.0301,10.0178
127,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.448883,0.315311,-0.611714,-0.000383189,0.000397877,-0.000204296,0.00100501,-0.00099032,-0.882752,0.00126146,0.0126371,10.0304,10.0178
128,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.449624,0.315081,-0.615833,-0.000367212,0.000400891,-0.00020999,0.00101711,-0.000983431,-0.864499,0.00126603,0.0126829,10.0305,10.0178
129,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.450777,0.319494,-0.61535,-0.000392006,0.000403109,-0.000243436,0.00102689,-0.00101579,-0.961341,0.00126904,0.012713,10.0305,10.0178
130,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.450223,0.319129,-0.618381,-0.000390608,0.00040996,-0.000265695,0.00104032,-0.00102096,-1.01083,0.00131297,0.0131531,10.031,10.0178
131,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451919,0.320023,-0.62409,-0.000379904,0.000424686,-0.000231026,0.00105837,-0.00101358,-0.933228,0.00130779,0.0131012,10.0309,10.0178
132,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452492,0.324379,-0.616677,-0.000406653,0.000414338,-0.000248751,0.00106819,-0.0010605,-0.935864,0.0013279,0.0133026,10.0311,10.0178
133,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451899,0.320517,-0.617409,-0.000423478,0.000389962,-0.000259905,0.00106284,-0.00109635,-0.986411,0.00133512,0.0133749,10.0312,10.0178
134,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453323,0.331667,-0.614322,-0.000406793,0.000435023,-0.000207066,0.00110831,-0.00108008,-0.880089,0.00139392,0.013964,10.0318,10.0178
135,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451218,0.322806,-0.624173,-0.000388393,0.00042048,-0.000236019,0.00110657,-0.00107449,-0.890131,0.00140357,0.0140607,10.0319,10.0178
136,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.450962,0.331554,-0.623883,-0.00040272,0.00041669,-0.00019569,0.00112781,-0.00111384,-0.814322,0.00141291,0.0141542,10.032,10.0178
137,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.450007,0.325154,-0.626736,-0.000375281,0.000430427,-0.000279945,0.00115232,-0.00109718,-0.987337,0.0014146,0.0141712,10.032,10.0178
138,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451305,0.335834,-0.625281,-0.000352229,0.000429943,-0.000230469,0.00116403,-0.00108631,-0.889122,0.00144965,0.0145223,10.0323,10.0178
139,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452575,0.334139,-0.625806,-0.000408621,0.000433785,-0.000190122,0.00118071,-0.00115555,-0.81434,0.00150988,0.0151257,10.0329,10.0178
140,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452402,0.335902,-0.626334,-0.00041994,0.000400994,-0.000185016,0.00115861,-0.00117755,-0.777373,0.00148369,0.0148633,10.0327,10.0178
141,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453765,0.336727,-0.626297,-0.000409572,0.000423102,-0.000224525,0.00119609,-0.00118256,-0.950819,0.00151529,0.0151799,10.033,10.0178
142,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451959,0.337601,-0.625985,-0.000413651,0.000430461,-0.000216734,0.00122143,-0.00120462,-0.884426,0.00153485,0.0153759,10.0332,10.0178
143,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454202,0.341969,-0.627499,-0.000434797,0.000437969,-0.000226166,0.00121392,-0.00121075,-0.887619,0.0015387,0.0154144,10.0332,10.0178
144,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452865,0.344102,-0.626304,-0.000438002,0.000393975,-0.000226484,0.00118525,-0.00122928,-0.912118,0.00149347,0.0149613,10.0328,10.0178
145,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453281,0.345287,-0.621554,-0.000442978,0.000443874,-0.000202905,0.00124605,-0.00124516,-0.867413,0.00153116,0.0153389,10.0332,10.0178
146,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453678,0.346818,-0.632671,-0.000444915,0.000464997,-0.000232397,0.00127425,-0.00125417,-0.923648,0.00160911,0.0161197,10.0339,10.0178
147,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455525,0.351609,-0.627311,-0.000438786,0.000466563,-0.000237332,0.00129685,-0.00126908,-0.851387,0.00160083,0.0160369,10.0338,10.0178
148,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455364,0.35189,-0.616338,-0.000494809,0.000487354,-0.000206352,0.00129921,-0.00130666,-0.752709,0.00162811,0.0163101,10.0341,10.0178
149,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453105,0.355055,-0.628312,-0.000465362,0.000482391,-0.000264096,0.00131517,-0.00129815,-0.852869,0.0016182,0.0162108,10.034,10.0178
150,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453785,0.355182,-0.631482,-0.000435391,0.000489309,-0.000209985,0.00132997,-0.00127605,-0.699822,0.00164437,0.016473,10.0343,10.0178
151,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453391,0.363332,-0.625727,-0.000489153,0.000493828,-0.000224897,0.00136114,-0.00135646,-0.848673,0.0016988,0.0170183,10.0348,10.0178
152,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.451757,0.360632,-0.630673,-0.000502675,0.000472011,-0.000225165,0.00135019,-0.00138085,-0.774595,0.00170986,0.0171291,10.0349,10.0178
153,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.452764,0.364764,-0.63315,-0.000492354,0.000490123,-0.000174101,0.00138155,-0.00138378,-0.708911,0.00172409,0.0172716,10.0351,10.0178
154,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45414,0.36419,-0.633164,-0.000503968,0.000482944,-0.000206622,0.00136208,-0.0013831,-0.758589,0.00172124,0.017243,10.0351,10.0178
155,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454266,0.368427,-0.631513,-0.000489846,0.000490535,-0.000196514,0.00141063,-0.00140995,-0.708383,0.00179362,0.0179682,10.0358,10.0178
156,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45515,0.368319,-0.635226,-0.000529559,0.000525346,-0.000223775,0.00144329,-0.0014475,-0.795854,0.0017958,0.01799,10.0358,10.0178
157,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.454555,0.37343,-0.630998,-0.000544659,0.000482668,-0.000259307,0.00140447,-0.00146646,-0.901168,0.00177192,0.0177508,10.0356,10.0178
158,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45576,0.370966,-0.628779,-0.000500292,0.000527944,-0.000171323,0.00145303,-0.00142538,-0.719813,0.00183775,0.0184102,10.0362,10.0178
159,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45608,0.37779,-0.637326,-0.00053877,0.000504272,-0.000208912,0.00144974,-0.00148424,-0.842629,0.00179665,0.0179985,10.0358,10.0178
160,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458384,0.381508,-0.63134,-0.000526762,0.000532441,-0.000268519,0.00147983,-0.00147415,-0.908729,0.00186672,0.0187005,10.0365,10.0178
161,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457392,0.385861,-0.636123,-0.000502419,0.000583846,-0.000299152,0.00152361,-0.00144218,-0.935116,0.00188945,0.0189282,10.0367,10.0178
162,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456908,0.386499,-0.636785,-0.000519278,0.000581524,-0.000271037,0.00152548,-0.00146323,-0.837106,0.00188434,0.0188769,10.0367,10.0178
163,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457353,0.388909,-0.633839,-0.000530724,0.00059961,-0.0002781,0.00156871,-0.00149983,-0.875347,0.00191884,0.0192226,10.037,10.0178
164,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455793,0.389749,-0.636925,-0.000575041,0.000651754,-0.000286758,0.0015852,-0.00150849,-0.891002,0.0019406,0.0194405,10.0373,10.0178
165,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45741,0.397086,-0.638177,-0.00059841,0.000646668,-0.000213669,0.00159596,-0.0015477,-0.709414,0.00197508,0.019786,10.0376,10.0178
166,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457059,0.398258,-0.638953,-0.000559228,0.00062099,-0.000253954,0.00159622,-0.00153445,-0.906317,0.00198797,0.0199151,10.0377,10.0178
167,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457743,0.40139,-0.641813,-0.000586873,0.000684184,-0.000232159,0.00164469,-0.00154738,-0.860598,0.00202356,0.0202717,10.0381,10.0178
168,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457636,0.402085,-0.6445,-0.000554643,0.000699671,-0.000279095,0.0016625,-0.00151747,-0.91829,0.00207067,0.0207435,10.0386,10.0178
169,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45712,0.408047,-0.639806,-0.000589377,0.00071562,-0.000250194,0.00167357,-0.00154733,-0.921051,0.0020893,0.0209302,10.0387,10.0178
170,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458184,0.412234,-0.638317,-0.00055985,0.000727757,-0.000281259,0.00168243,-0.00151453,-0.895004,0.0021083,0.0211206,10.0389,10.0178
171,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457552,0.413025,-0.642986,-0.000579012,0.000747638,-0.000251258,0.00171102,-0.00154239,-0.844156,0.00211676,0.0212053,10.039,10.0178
172,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457679,0.420382,-0.646782,-0.000590242,0.000769193,-0.000258101,0.00174614,-0.00156719,-0.781141,0.00215478,0.0215862,10.0394,10.0178
173,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458237,0.420434,-0.639807,-0.000586995,0.000753136,-0.000317345,0.0017497,-0.00158356,-0.898718,0.00218315,0.0218704,10.0397,10.0178
174,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458437,0.423733,-0.638522,-0.000621691,0.000764094,-0.000303912,0.00177109,-0.00162868,-0.831816,0.00221365,0.0221759,10.04,10.0178
175,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457329,0.426058,-0.642817,-0.00061268,0.000817092,-0.000266456,0.00178712,-0.00158271,-0.840654,0.0022168,0.0222074,10.04,10.0178
176,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456633,0.429352,-0.648049,-0.000602134,0.000819579,-0.000270894,0.00181105,-0.0015936,-0.860324,0.00221584,0.0221978,10.04,10.0178
177,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456271,0.432343,-0.645186,-0.00063699,0.000794616,-0.000259471,0.00181873,-0.0016611,-0.790094,0.00223948,0.0224347,10.0402,10.0178
178,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459192,0.433411,-0.645384,-0.000614467,0.000828426,-0.000270293,0.00184477,-0.00163081,-0.837781,0.00228561,0.0228969,10.0407,10.0178
179,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458678,0.437818,-0.641093,-0.000628033,0.000816526,-0.000268827,0.00184723,-0.00165873,-0.835458,0.00229643,0.0230052,10.0408,10.0178
180,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458215,0.441711,-0.641512,-0.000652712,0.000857593,-0.00024519,0.00185645,-0.00165157,-0.833882,0.00229698,0.0230108,10.0408,10.0178
181,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457052,0.444681,-0.642597,-0.000644494,0.000883444,-0.000242022,0.00189424,-0.00165529,-0.820018,0.00233303,0.0233719,10.0412,10.0178
182,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459045,0.446564,-0.643871,-0.000646381,0.000874382,-0.000268689,0.00189525,-0.00166724,-0.929911,0.00235619,0.0236039,10.0414,10.0178
183,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459076,0.452235,-0.637397,-0.000668757,0.000873746,-0.000263424,0.00190303,-0.00169804,-0.887907,0.00236347,0.0236768,10.0415,10.0178
184,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458442,0.451767,-0.645077,-0.00062882,0.000903896,-0.000256505,0.0019458,-0.00167072,-0.879927,0.00239229,0.0239655,10.0418,10.0178
185,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458913,0.454003,-0.644383,-0.000640933,0.000934362,-0.000289838,0.00196774,-0.00167431,-0.951856,0.00243608,0.0244042,10.0422,10.0178
186,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45829,0.458265,-0.642136,-0.000665593,0.000910628,-0.000267255,0.00197517,-0.00173013,-0.779734,0.00243656,0.024409,10.0422,10.0178
187,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459352,0.460516,-0.647317,-0.000684225,0.000941477,-0.000291783,0.0019994,-0.00174215,-0.830469,0.00244363,0.0244799,10.0423,10.0178
188,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458659,0.464769,-0.64658,-0.000678477,0.000942836,-0.000254294,0.0020157,-0.00175134,-0.774151,0.0024695,0.024739,10.0426,10.0178
189,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458664,0.466053,-0.650214,-0.000692548,0.000934672,-0.000273114,0.00201742,-0.0017753,-0.816972,0.00248429,0.0248872,10.0427,10.0178
190,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458981,0.472017,-0.646039,-0.000708618,0.000948434,-0.000264256,0.00203044,-0.00179062,-0.845479,0.00250149,0.0250595,10.0429,10.0178
191,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460419,0.472984,-0.645161,-0.000693378,0.000951677,-0.000329848,0.00204988,-0.00179158,-0.870627,0.00251885,0.0252334,10.043,10.0178
192,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45929,0.474309,-0.648372,-0.000689306,0.00100476,-0.000292107,0.0020875,-0.00177204,-0.908089,0.00255495,0.025595,10.0434,10.0178
193,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458884,0.477476,-0.650427,-0.000713364,0.00100182,-0.000283782,0.00208746,-0.00179901,-0.837836,0.00258229,0.0258689,10.0437,10.0178
194,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459726,0.478257,-0.649734,-0.000729162,0.00101431,-0.000250924,0.00212178,-0.00183663,-0.909049,0.00265123,0.0265595,10.0444,10.0178
195,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.462006,0.484298,-0.650725,-0.000711006,0.000978932,-0.000247141,0.00210217,-0.00183424,-0.872226,0.0026367,0.0264139,10.0442,10.0178
196,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460578,0.484377,-0.650053,-0.00072746,0.00102671,-0.000276144,0.00212653,-0.00182728,-0.892159,0.00263282,0.0263751,10.0442,10.0178
197,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460918,0.486952,-0.651147,-0.000721304,0.00104989,-0.000276566,0.00214301,-0.00181442,-0.928731,0.00264819,0.0265291,10.0443,10.0178
198,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.461361,0.49009,-0.650607,-0.000720688,0.00103383,-0.00029644,0.00215597,-0.00184283,-0.883699,0.00267213,0.0267689,10.0446,10.0178
199,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.461485,0.493474,-0.649072,-0.000722921,0.00104165,-0.000278926,0.00217688,-0.00185815,-0.829526,0.00267095,0.0267571,10.0446,10.0178
200,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460186,0.494615,-0.652496,-0.000749997,0.00111958,-0.000260775,0.00220389,-0.00183431,-0.832478,0.00271359,0.0271842,10.045,10.0178
201,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459443,0.496974,-0.652379,-0.000737724,0.00111009,-0.000323747,0.00222358,-0.00185121,-0.7884,0.00272905,0.0273391,10.0452,10.0178
202,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.461897,0.500818,-0.650439,-0.000787783,0.00109467,-0.000299962,0.00221485,-0.00190796,-0.813593,0.00274029,0.0274517,10.0453,10.0178
203,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459761,0.504291,-0.652747,-0.000764502,0.00112939,-0.000359509,0.00225066,-0.00188577,-0.87589,0.00276561,0.0277054,10.0455,10.0178
204,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.461179,0.507492,-0.650151,-0.0007439,0.00114206,-0.00033263,0.00226849,-0.00187033,-0.916497,0.00280679,0.0281179,10.0459,10.0178
205,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.46022,0.506548,-0.652699,-0.00077785,0.00114416,-0.000313278,0.00227233,-0.00190602,-0.862483,0.00281267,0.0281768,10.046,10.0178
206,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460295,0.511571,-0.652147,-0.000779027,0.00114722,-0.000294198,0.00230394,-0.00193575,-0.886646,0.00284445,0.0284952,10.0463,10.0178
207,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459723,0.513887,-0.653884,-0.000767645,0.00119253,-0.000296015,0.00233,-0.00190511,-0.845407,0.00285664,0.0286173,10.0464,10.0178
208,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459104,0.517066,-0.652014,-0.000777989,0.00118547,-0.000277121,0.0023227,-0.00191522,-0.821076,0.00287582,0.0288095,10.0466,10.0178
209,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459564,0.519693,-0.656069,-0.000821682,0.00120486,-0.000310266,0.0023319,-0.00194873,-0.946278,0.00287858,0.0288371,10.0466,10.0178
210,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460086,0.521224,-0.651359,-0.000720334,0.0012437,-0.000280872,0.00237979,-0.00185643,-0.835116,0.00294944,0.0295469,10.0474,10.0178
211,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460659,0.526422,-0.652543,-0.000835124,0.00120232,-0.000295703,0.00237498,-0.00200779,-0.868582,0.00291991,0.0292511,10.0471,10.0178
212,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459892,0.525388,-0.655586,-0.000782709,0.00125086,-0.000304022,0.00241392,-0.00194577,-0.831011,0.00295968,0.0296496,10.0475,10.0178
213,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459302,0.52904,-0.657299,-0.000781737,0.00125301,-0.000332958,0.00241798,-0.00194671,-0.860516,0.00295468,0.0295994,10.0474,10.0178
214,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457592,0.528967,-0.663328,-0.000816373,0.00125039,-0.000321504,0.00241413,-0.00198011,-0.845934,0.0029721,0.029774,10.0476,10.0178
215,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459972,0.534103,-0.654846,-0.000825181,0.00125454,-0.000342013,0.00243591,-0.00200655,-0.814507,0.00297628,0.0298158,10.0476,10.0178
216,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459187,0.537358,-0.657893,-0.000840055,0.00123799,-0.000317981,0.00243012,-0.00203218,-0.808041,0.00299501,0.0300035,10.0478,10.0178
217,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459526,0.54002,-0.661326,-0.000856357,0.00129304,-0.000318237,0.00247257,-0.00203589,-0.790089,0.00301621,0.0302159,10.048,10.0178
218,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459289,0.541807,-0.654882,-0.000848132,0.00131731,-0.00033216,0.00248972,-0.00202054,-0.885552,0.00305543,0.0306087,10.0484,10.0178
219,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457239,0.544688,-0.65492,-0.000850002,0.00136092,-0.00031568,0.00251072,-0.00199979,-0.85006,0.00308466,0.0309015,10.0487,10.0178
220,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458615,0.548204,-0.65597,-0.000858226,0.00130488,-0.000288806,0.00251158,-0.00206493,-0.93608,0.00311145,0.0311699,10.049,10.0178
221,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459196,0.550408,-0.659159,-0.000852069,0.00135429,-0.000313529,0.00254407,-0.00204185,-0.884311,0.00313918,0.0314477,10.0493,10.0178
222,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45656,0.552281,-0.658789,-0.0008371,0.00139471,-0.000355437,0.00256264,-0.00200503,-0.942387,0.00313326,0.0313884,10.0492,10.0178
223,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459135,0.553687,-0.654553,-0.000864188,0.00137089,-0.000315551,0.00253979,-0.00203309,-0.933814,0.00314129,0.0314689,10.0493,10.0178
224,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457606,0.555688,-0.660454,-0.000854352,0.00140784,-0.000295434,0.00258646,-0.00203298,-0.816203,0.00317246,0.0317811,10.0496,10.0178
225,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458423,0.560144,-0.653667,-0.00087991,0.00138367,-0.00031966,0.00258262,-0.00207885,-0.883846,0.00318546,0.0319113,10.0497,10.0178
226,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460735,0.561999,-0.661082,-0.000870388,0.00142864,-0.000343922,0.00262056,-0.00206231,-0.923372,0.00321338,0.032191,10.05,10.0178
227,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.460108,0.565457,-0.65947,-0.000890413,0.00146069,-0.000327177,0.00262712,-0.00205685,-0.876602,0.00321118,0.032169,10.05,10.0178
228,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456702,0.564923,-0.657418,-0.000900204,0.00143829,-0.000323034,0.00263591,-0.00209782,-0.823097,0.00323371,0.0323947,10.0502,10.0178
229,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458783,0.570794,-0.657436,-0.000911245,0.00145382,-0.000364656,0.00265892,-0.00211634,-0.852128,0.00327085,0.0327667,10.0506,10.0178
230,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45969,0.570849,-0.664952,-0.00089899,0.0014762,-0.000316859,0.00268333,-0.00210613,-0.771335,0.00328762,0.0329348,10.0507,10.0178
231,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.453766,0.573529,-0.658137,-0.00091029,0.00147052,-0.000335925,0.00269317,-0.00213294,-0.764558,0.00330668,0.0331257,10.0509,10.0178
232,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456993,0.579126,-0.661619,-0.000889191,0.00149607,-0.000389945,0.0027055,-0.00209862,-0.893785,0.00332191,0.0332782,10.0511,10.0178
233,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458027,0.579209,-0.662232,-0.000904281,0.0015566,-0.000338018,0.00274661,-0.00209429,-0.833144,0.0033432,0.0334916,10.0513,10.0178
234,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.459571,0.582266,-0.65953,-0.000896448,0.00156017,-0.000352999,0.00274664,-0.00208292,-0.916657,0.00336543,0.0337143,10.0515,10.0178
235,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458768,0.586323,-0.660183,-0.000902555,0.0015866,-0.000349822,0.00277619,-0.00209215,-0.899204,0.00337303,0.0337904,10.0516,10.0178
236,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457655,0.584941,-0.663471,-0.000921063,0.00155691,-0.000306884,0.00278038,-0.00214454,-0.879983,0.00341197,0.0341804,10.052,10.0178
237,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457707,0.589124,-0.662313,-0.000947796,0.00159489,-0.000327399,0.0027805,-0.0021334,-0.943134,0.0034244,0.034305,10.0521,10.0178
238,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.45733,0.591922,-0.659342,-0.000915954,0.00162548,-0.000362173,0.00282335,-0.00211382,-0.945171,0.00344727,0.0345342,10.0523,10.0178
239,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.458403,0.594687,-0.666226,-0.000965956,0.00161534,-0.000343865,0.00282636,-0.00217697,-0.910049,0.00347151,0.034777,10.0526,10.0178
240,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456859,0.596456,-0.660655,-0.000962751,0.00161123,-0.000330111,0.00283715,-0.00218867,-0.874079,0.00349256,0.0349878,10.0528,10.0178
241,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456453,0.599791,-0.665328,-0.000937447,0.00163973,-0.000344193,0.00285789,-0.00215561,-0.842971,0.00347239,0.0347858,10.0526,10.0178
242,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.456559,0.601664,-0.666939,-0.000933048,0.00169248,-0.000348092,0.00288736,-0.00212793,-0.808333,0.00351617,0.0352244,10.053,10.0178
243,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.457283,0.599154,-0.667533,-0.000954571,0.00168213,-0.000338233,0.00289908,-0.00217152,-0.814576,0.00354501,0.0355132,10.0533,10.0178
244,2.73757e-11,-4.87827e-09,-3.70722e-12,-0.455456,0.605855,-0.665063,-0.000984017,0.00167738,-0.000332232,0.00290132,-0.00220795,-0.790034,0.00354409,0.035504,10.0533,10.0178
