Count,Filename_0_0,Filename_0_1,Time_0_0,Time_0_1,cDAQ1Mod1/ai0,cDAQ1Mod1/ai1,cDAQ1Mod1/ai2,cDAQ1Mod1/ai3,Load,,,
219,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000219_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000219_1.tif,132.067467,132.067779,1.071274,-10.383721,-10.430638,-10.389762,3.161200,0.000000,0.000000,0.000000
220,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000220_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000220_1.tif,132.567261,132.567560,1.077013,-10.383721,-10.430638,-10.389762,3.178060,0.000000,0.000000,0.000000
221,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000221_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000221_1.tif,133.067380,133.067665,1.083070,-10.383721,-10.430638,-10.389762,3.195857,0.000000,0.000000,0.000000
222,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000222_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000222_1.tif,133.567410,133.567733,1.089765,-10.383721,-10.430638,-10.389762,3.215526,0.000000,0.000000,0.000000
223,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000223_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000223_1.tif,134.067398,134.067682,1.098054,-10.383721,-10.430638,-10.389762,3.239879,0.000000,0.000000,0.000000
224,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000224_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000224_1.tif,134.567423,134.567767,1.103793,-10.383721,-10.430638,-10.389762,3.256739,0.000000,0.000000,0.000000
225,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000225_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000225_1.tif,135.067367,135.067755,1.108893,-10.383721,-10.430638,-10.389762,3.271725,0.000000,0.000000,0.000000
226,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000226_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000226_1.tif,135.567434,135.567817,1.118139,-10.383721,-10.430638,-10.389762,3.298888,0.000000,0.000000,0.000000
227,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000227_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000227_1.tif,136.067371,136.067779,1.123240,-10.383721,-10.430638,-10.389762,3.313875,0.000000,0.000000,0.000000
228,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000228_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000228_1.tif,136.567365,136.567762,1.129297,-10.383721,-10.430638,-10.389762,3.331671,0.000000,0.000000,0.000000
229,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000229_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000229_1.tif,137.067451,137.067847,1.136629,-10.383721,-10.430638,-10.389762,3.353214,0.000000,0.000000,0.000000
230,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000230_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000230_1.tif,137.567360,137.568155,1.141730,-10.383721,-10.430638,-10.389762,3.368201,0.000000,0.000000,0.000000
231,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000231_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000231_1.tif,138.067411,138.067746,1.148744,-10.383721,-10.430638,-10.389762,3.388807,0.000000,0.000000,0.000000
232,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000232_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000232_1.tif,138.567446,138.567767,1.155758,-10.383721,-10.430638,-10.389762,3.409413,0.000000,0.000000,0.000000
233,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000233_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000233_1.tif,139.067407,139.067748,1.163728,-10.383721,-10.430638,-10.389762,3.432830,0.000000,0.000000,0.000000
234,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000234_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000234_1.tif,139.567415,139.567785,1.168191,-10.383721,-10.430638,-10.389762,3.445943,0.000000,0.000000,0.000000
235,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000235_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000235_1.tif,140.067442,140.067976,1.175205,-10.383721,-10.430638,-10.389762,3.466549,0.000000,0.000000,0.000000
236,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000236_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000236_1.tif,140.567355,140.567950,1.181262,-10.383721,-10.430638,-10.389762,3.484346,0.000000,0.000000,0.000000
237,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000237_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000237_1.tif,141.067402,141.067754,1.188276,-10.383721,-10.430638,-10.389762,3.504952,0.000000,0.000000,0.000000
238,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000238_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000238_1.tif,141.567415,141.567720,1.194652,-10.383721,-10.430638,-10.389762,3.523685,0.000000,0.000000,0.000000
239,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000239_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000239_1.tif,142.067401,142.067816,1.200710,-10.383721,-10.430638,-10.389762,3.541481,0.000000,0.000000,0.000000
240,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000240_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000240_1.tif,142.567397,142.567784,1.206767,-10.383721,-10.430638,-10.389762,3.559278,0.000000,0.000000,0.000000
241,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000241_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000241_1.tif,143.067394,143.067806,1.212824,-10.383721,-10.430638,-10.389762,3.577074,0.000000,0.000000,0.000000
242,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000242_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000242_1.tif,143.567374,143.567761,1.218881,-10.383721,-10.430638,-10.389762,3.594870,0.000000,0.000000,0.000000
243,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000243_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000243_1.tif,144.067450,144.067915,1.225576,-10.383721,-10.430638,-10.389762,3.614540,0.000000,0.000000,0.000000
244,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000244_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000244_1.tif,144.567406,144.567717,1.232590,-10.383721,-10.430638,-10.389762,3.635146,0.000000,0.000000,0.000000
245,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000245_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000245_1.tif,145.067376,145.067897,1.240879,-10.383721,-10.430638,-10.389762,3.659499,0.000000,0.000000,0.000000
246,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000246_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000246_1.tif,145.567446,145.567791,1.246618,-10.383721,-10.430638,-10.389762,3.676359,0.000000,0.000000,0.000000
247,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000247_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000247_1.tif,146.067409,146.067767,1.252994,-10.383721,-10.430638,-10.389762,3.695092,0.000000,0.000000,0.000000
248,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000248_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000248_1.tif,146.567443,146.567793,1.259689,-10.383721,-10.430638,-10.389762,3.714762,0.000000,0.000000,0.000000
249,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000249_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000249_1.tif,147.067469,147.067751,1.265108,-10.383721,-10.430638,-10.389762,3.730685,0.000000,0.000000,0.000000
250,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000250_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000250_1.tif,147.567414,147.567817,1.271166,-10.383721,-10.430638,-10.389762,3.748481,0.000000,0.000000,0.000000
251,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000251_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000251_1.tif,148.067394,148.067725,1.278817,-10.383721,-10.430638,-10.389762,3.770961,0.000000,0.000000,0.000000
252,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000252_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000252_1.tif,148.567414,148.567752,1.283918,-10.383721,-10.430638,-10.389762,3.785947,0.000000,0.000000,0.000000
253,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000253_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000253_1.tif,149.067436,149.067756,1.291250,-10.383721,-10.430638,-10.389762,3.807491,0.000000,0.000000,0.000000
254,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000254_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000254_1.tif,149.567464,149.567754,1.298264,-10.383721,-10.430638,-10.389762,3.828097,0.000000,0.000000,0.000000
255,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000255_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000255_1.tif,150.067402,150.067745,1.306872,-10.383721,-10.430638,-10.389762,3.853386,0.000000,0.000000,0.000000
256,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000256_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000256_1.tif,150.567432,150.567729,1.317074,-10.383721,-10.430638,-10.389762,3.883359,0.000000,0.000000,0.000000
257,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000257_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000257_1.tif,151.067446,151.067701,1.318987,-10.383721,-10.430638,-10.389762,3.888979,0.000000,0.000000,0.000000
258,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000258_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000258_1.tif,151.567432,151.567735,1.325044,-10.383721,-10.430638,-10.389762,3.906776,0.000000,0.000000,0.000000
259,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000259_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000259_1.tif,152.067488,152.067840,1.331420,-10.383721,-10.430638,-10.389762,3.925508,0.000000,0.000000,0.000000
260,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000260_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000260_1.tif,152.567482,152.567792,1.338434,-10.383721,-10.430638,-10.389762,3.946115,0.000000,0.000000,0.000000
261,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000261_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000261_1.tif,153.067454,153.067757,1.344491,-10.383721,-10.430638,-10.389762,3.963911,0.000000,0.000000,0.000000
262,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000262_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000262_1.tif,153.567426,153.567774,1.352780,-10.383721,-10.430638,-10.389762,3.988264,0.000000,0.000000,0.000000
263,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000263_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000263_1.tif,154.067457,154.067777,1.358518,-10.383721,-10.430638,-10.389762,4.005124,0.000000,0.000000,0.000000
264,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000264_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000264_1.tif,154.567347,154.567741,1.363619,-10.383721,-10.430638,-10.389762,4.020111,0.000000,0.000000,0.000000
265,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000265_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000265_1.tif,155.067425,155.067770,1.371271,-10.383721,-10.430638,-10.389762,4.042590,0.000000,0.000000,0.000000
266,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000266_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000266_1.tif,155.567364,155.567647,1.376690,-10.383721,-10.430638,-10.389762,4.058513,0.000000,0.000000,0.000000
267,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000267_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000267_1.tif,156.067334,156.067748,1.383385,-10.383721,-10.430638,-10.389762,4.078183,0.000000,0.000000,0.000000
268,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000268_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000268_1.tif,156.567444,156.567797,1.390080,-10.383721,-10.430638,-10.389762,4.097853,0.000000,0.000000,0.000000
269,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000269_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000269_1.tif,157.067437,157.067659,1.396138,-10.383721,-10.430638,-10.389762,4.115649,0.000000,0.000000,0.000000
270,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000270_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000270_1.tif,157.567410,157.567706,1.401557,-10.383721,-10.430638,-10.389762,4.131572,0.000000,0.000000,0.000000
271,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000271_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000271_1.tif,158.067394,158.067677,1.410165,-10.383721,-10.430638,-10.389762,4.156862,0.000000,0.000000,0.000000
272,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000272_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000272_1.tif,158.567412,158.567718,1.414310,-10.383721,-10.430638,-10.389762,4.169038,0.000000,0.000000,0.000000
273,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000273_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000273_1.tif,159.067427,159.067715,1.423236,-10.383721,-10.430638,-10.389762,4.195264,0.000000,0.000000,0.000000
274,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000274_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000274_1.tif,159.567406,159.567707,1.430250,-10.383721,-10.430638,-10.389762,4.215871,0.000000,0.000000,0.000000
275,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000275_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000275_1.tif,160.067440,160.067765,1.435988,-10.383721,-10.430638,-10.389762,4.232730,0.000000,0.000000,0.000000
276,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000276_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000276_1.tif,160.567392,160.567829,1.442046,-10.383721,-10.430638,-10.389762,4.250527,0.000000,0.000000,0.000000
277,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000277_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000277_1.tif,161.067425,161.067693,1.448103,-10.383721,-10.430638,-10.389762,4.268323,0.000000,0.000000,0.000000
278,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000278_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000278_1.tif,161.567420,161.567725,1.453523,-10.383721,-10.430638,-10.389762,4.284246,0.000000,0.000000,0.000000
279,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000279_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000279_1.tif,162.067417,162.067738,1.462130,-10.383721,-10.430638,-10.389762,4.309536,0.000000,0.000000,0.000000
280,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000280_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000280_1.tif,162.567491,162.567719,1.467231,-10.383721,-10.430638,-10.389762,4.324522,0.000000,0.000000,0.000000
281,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000281_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000281_1.tif,163.067411,163.067807,1.476477,-10.383721,-10.430638,-10.389762,4.351685,0.000000,0.000000,0.000000
282,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000282_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000282_1.tif,163.567440,163.567694,1.482215,-10.383721,-10.430638,-10.389762,4.368545,0.000000,0.000000,0.000000
283,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000283_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000283_1.tif,164.067433,164.067754,1.489229,-10.383721,-10.430638,-10.389762,4.389151,0.000000,0.000000,0.000000
284,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000284_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000284_1.tif,164.567451,164.567711,1.494649,-10.383721,-10.430638,-10.389762,4.405075,0.000000,0.000000,0.000000
285,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000285_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000285_1.tif,165.067466,165.067857,1.501344,-10.383721,-10.430638,-10.389762,4.424744,0.000000,0.000000,0.000000
286,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000286_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000286_1.tif,165.567440,165.567812,1.507082,-10.383721,-10.430638,-10.389762,4.441604,0.000000,0.000000,0.000000
287,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000287_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000287_1.tif,166.067327,166.067626,1.513777,-10.383721,-10.430638,-10.389762,4.461274,0.000000,0.000000,0.000000
288,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000288_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000288_1.tif,166.567399,166.567748,1.519516,-10.383721,-10.430638,-10.389762,4.478133,0.000000,0.000000,0.000000
289,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000289_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000289_1.tif,167.067383,167.067782,1.527486,-10.383721,-10.430638,-10.389762,4.501550,0.000000,0.000000,0.000000
290,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000290_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000290_1.tif,167.567415,167.567770,1.533862,-10.383721,-10.430638,-10.389762,4.520282,0.000000,0.000000,0.000000
291,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000291_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000291_1.tif,168.067411,168.067793,1.539919,-10.383721,-10.430638,-10.389762,4.538079,0.000000,0.000000,0.000000
292,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000292_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000292_1.tif,168.567410,168.567756,1.548208,-10.383721,-10.430638,-10.389762,4.562432,0.000000,0.000000,0.000000
293,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000293_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000293_1.tif,169.067289,169.067808,1.553947,-10.383721,-10.430638,-10.389762,4.579292,0.000000,0.000000,0.000000
294,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000294_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000294_1.tif,169.567353,169.567941,1.561917,-10.383721,-10.430638,-10.389762,4.602708,0.000000,0.000000,0.000000
295,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000295_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000295_1.tif,170.067366,170.067785,1.566380,-10.383721,-10.430638,-10.389762,4.615821,0.000000,0.000000,0.000000
296,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000296_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000296_1.tif,170.567291,170.567944,1.574350,-10.383721,-10.430638,-10.389762,4.639237,0.000000,0.000000,0.000000
297,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000297_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000297_1.tif,171.067343,171.067699,1.579132,-10.383721,-10.430638,-10.389762,4.653287,0.000000,0.000000,0.000000
298,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000298_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000298_1.tif,171.567453,171.567891,1.587102,-10.383721,-10.430638,-10.389762,4.676704,0.000000,0.000000,0.000000
299,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000299_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000299_1.tif,172.067378,172.067937,1.595391,-10.383721,-10.430638,-10.389762,4.701057,0.000000,0.000000,0.000000
300,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000300_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000300_1.tif,172.567385,172.567830,1.602086,-10.383721,-10.430638,-10.389762,4.720726,0.000000,0.000000,0.000000
301,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000301_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000301_1.tif,173.067351,173.067688,1.608781,-10.383721,-10.430638,-10.389762,4.740396,0.000000,0.000000,0.000000
302,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000302_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000302_1.tif,173.567430,173.567829,1.616114,-10.383721,-10.430638,-10.389762,4.761939,0.000000,0.000000,0.000000
303,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000303_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000303_1.tif,174.067383,174.067795,1.621533,-10.383721,-10.430638,-10.389762,4.777862,0.000000,0.000000,0.000000
304,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000304_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000304_1.tif,174.567386,174.567829,1.627591,-10.383721,-10.430638,-10.389762,4.795658,0.000000,0.000000,0.000000
305,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000305_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000305_1.tif,175.067451,175.067800,1.634923,-10.383721,-10.430638,-10.389762,4.817201,0.000000,0.000000,0.000000
306,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000306_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000306_1.tif,175.567351,175.567861,1.642575,-10.383721,-10.430638,-10.389762,4.839681,0.000000,0.000000,0.000000
307,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000307_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000307_1.tif,176.067341,176.067915,1.648632,-10.383721,-10.430638,-10.389762,4.857477,0.000000,0.000000,0.000000
308,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000308_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000308_1.tif,176.567421,176.567807,1.655964,-10.383721,-10.430638,-10.389762,4.879020,0.000000,0.000000,0.000000
309,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000309_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000309_1.tif,177.067348,177.067880,1.663616,-10.383721,-10.430638,-10.389762,4.901500,0.000000,0.000000,0.000000
310,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000310_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000310_1.tif,177.567456,177.567901,1.670630,-10.383721,-10.430638,-10.389762,4.922106,0.000000,0.000000,0.000000
311,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000311_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000311_1.tif,178.067404,178.067737,1.676687,-10.383721,-10.430638,-10.389762,4.939903,0.000000,0.000000,0.000000
312,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000312_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000312_1.tif,178.567388,178.567703,1.684657,-10.383721,-10.430638,-10.389762,4.963319,0.000000,0.000000,0.000000
313,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000313_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000313_1.tif,179.067523,179.067955,1.691033,-10.383721,-10.430638,-10.389762,4.982052,0.000000,0.000000,0.000000
314,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000314_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000314_1.tif,179.567504,179.567947,1.700916,-10.383721,-10.430638,-10.389762,5.011088,0.000000,0.000000,0.000000
315,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000315_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000315_1.tif,180.067498,180.067888,1.706017,-10.383721,-10.430638,-10.389762,5.026075,0.000000,0.000000,0.000000
316,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000316_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000316_1.tif,180.567471,180.567829,1.716219,-10.383721,-10.430638,-10.389762,5.056048,0.000000,0.000000,0.000000
317,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000317_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000317_1.tif,181.067501,181.067839,1.723233,-10.383721,-10.430638,-10.389762,5.076654,0.000000,0.000000,0.000000
318,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000318_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000318_1.tif,181.567399,181.567752,1.732797,-10.383721,-10.430638,-10.389762,5.104754,0.000000,0.000000,0.000000
319,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000319_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000319_1.tif,182.067397,182.067847,1.738854,-10.383721,-10.430638,-10.389762,5.122550,0.000000,0.000000,0.000000
320,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000320_0.tif,C:/Users/VicUser/Documents/RobC/20260801/FL15\FL15-00000320_1.tif,182.567470,182.567672,1.748099,-10.383721,-10.430638,-10.389762,5.149713,0.000000,0.000000,0.000000
