Count,Filename_0_0,Filename_0_1,Time_0_0,Time_0_1,cDAQ1Mod1/ai0,cDAQ1Mod1/ai1,cDAQ1Mod1/ai2,cDAQ1Mod1/ai3,Load,,,
89,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000089_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000089_1.tif,74.602961,74.603319,0.300083,-10.383721,-10.430638,-10.389762,0.895439,0.000000,0.000000,0.000000
90,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000090_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000090_1.tif,75.102868,75.103172,0.304546,-10.383721,-10.430638,-10.389762,0.908552,0.000000,0.000000,0.000000
91,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000091_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000091_1.tif,75.602820,75.603041,0.310284,-10.383721,-10.430638,-10.389762,0.925412,0.000000,0.000000,0.000000
92,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000092_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000092_1.tif,76.102995,76.103324,0.317936,-10.383721,-10.430638,-10.389762,0.947892,0.000000,0.000000,0.000000
93,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000093_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000093_1.tif,76.602882,76.603126,0.324631,-10.383721,-10.430638,-10.389762,0.967562,0.000000,0.000000,0.000000
94,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000094_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000094_1.tif,77.102952,77.103245,0.328456,-10.383721,-10.430638,-10.389762,0.978801,0.000000,0.000000,0.000000
95,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000095_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000095_1.tif,77.602867,77.603167,0.335151,-10.383721,-10.430638,-10.389762,0.998471,0.000000,0.000000,0.000000
96,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000096_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000096_1.tif,78.102902,78.103203,0.339933,-10.383721,-10.430638,-10.389762,1.012521,0.000000,0.000000,0.000000
97,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000097_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000097_1.tif,78.602826,78.603175,0.346309,-10.383721,-10.430638,-10.389762,1.031254,0.000000,0.000000,0.000000
98,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000098_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000098_1.tif,79.102946,79.103262,0.352367,-10.383721,-10.430638,-10.389762,1.049050,0.000000,0.000000,0.000000
99,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000099_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000099_1.tif,79.602914,79.603195,0.357468,-10.383721,-10.430638,-10.389762,1.064037,0.000000,0.000000,0.000000
100,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000100_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000100_1.tif,80.102815,80.103105,0.364163,-10.383721,-10.430638,-10.389762,1.083706,0.000000,0.000000,0.000000
101,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000101_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000101_1.tif,80.602853,80.603230,0.368945,-10.383721,-10.430638,-10.389762,1.097756,0.000000,0.000000,0.000000
102,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000102_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000102_1.tif,81.102885,81.103141,0.375321,-10.383721,-10.430638,-10.389762,1.116489,0.000000,0.000000,0.000000
103,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000103_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000103_1.tif,81.602814,81.603117,0.380740,-10.383721,-10.430638,-10.389762,1.132412,0.000000,0.000000,0.000000
104,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000104_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000104_1.tif,82.102802,82.103101,0.384566,-10.383721,-10.430638,-10.389762,1.143652,0.000000,0.000000,0.000000
105,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000105_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000105_1.tif,82.602803,82.603182,0.392218,-10.383721,-10.430638,-10.389762,1.166132,0.000000,0.000000,0.000000
106,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000106_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000106_1.tif,83.102800,83.103151,0.397318,-10.383721,-10.430638,-10.389762,1.181118,0.000000,0.000000,0.000000
107,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000107_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000107_1.tif,83.602813,83.603166,0.401463,-10.383721,-10.430638,-10.389762,1.193295,0.000000,0.000000,0.000000
108,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000108_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000108_1.tif,84.102800,84.103090,0.407839,-10.383721,-10.430638,-10.389762,1.212028,0.000000,0.000000,0.000000
109,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000109_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000109_1.tif,84.602758,84.603121,0.415172,-10.383721,-10.430638,-10.389762,1.233571,0.000000,0.000000,0.000000
110,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000110_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000110_1.tif,85.102976,85.103221,0.418997,-10.383721,-10.430638,-10.389762,1.244811,0.000000,0.000000,0.000000
111,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000111_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000111_1.tif,85.602838,85.603235,0.426649,-10.383721,-10.430638,-10.389762,1.267290,0.000000,0.000000,0.000000
112,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000112_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000112_1.tif,86.102818,86.103147,0.433343,-10.383721,-10.430638,-10.389762,1.286960,0.000000,0.000000,0.000000
113,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000113_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000113_1.tif,86.602754,86.603158,0.439720,-10.383721,-10.430638,-10.389762,1.305693,0.000000,0.000000,0.000000
114,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000114_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000114_1.tif,87.102812,87.103143,0.445139,-10.383721,-10.430638,-10.389762,1.321616,0.000000,0.000000,0.000000
115,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000115_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000115_1.tif,87.602809,87.603206,0.449921,-10.383721,-10.430638,-10.389762,1.335666,0.000000,0.000000,0.000000
116,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000116_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000116_1.tif,88.102828,88.103132,0.455979,-10.383721,-10.430638,-10.389762,1.353462,0.000000,0.000000,0.000000
117,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000117_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000117_1.tif,88.602822,88.603139,0.461080,-10.383721,-10.430638,-10.389762,1.368449,0.000000,0.000000,0.000000
118,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000118_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000118_1.tif,89.102841,89.103132,0.466818,-10.383721,-10.430638,-10.389762,1.385308,0.000000,0.000000,0.000000
119,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000119_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000119_1.tif,89.602789,89.603059,0.473832,-10.383721,-10.430638,-10.389762,1.405915,0.000000,0.000000,0.000000
120,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000120_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000120_1.tif,90.102804,90.103030,0.478295,-10.383721,-10.430638,-10.389762,1.419028,0.000000,0.000000,0.000000
121,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000121_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000121_1.tif,90.602882,90.603208,0.484352,-10.383721,-10.430638,-10.389762,1.436824,0.000000,0.000000,0.000000
122,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000122_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000122_1.tif,91.102756,91.103116,0.490729,-10.383721,-10.430638,-10.389762,1.455557,0.000000,0.000000,0.000000
123,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000123_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000123_1.tif,91.602841,91.603013,0.497105,-10.383721,-10.430638,-10.389762,1.474290,0.000000,0.000000,0.000000
124,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000124_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000124_1.tif,92.102832,92.103214,0.503162,-10.383721,-10.430638,-10.389762,1.492087,0.000000,0.000000,0.000000
125,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000125_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000125_1.tif,92.602862,92.603254,0.506988,-10.383721,-10.430638,-10.389762,1.503327,0.000000,0.000000,0.000000
126,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000126_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000126_1.tif,93.102866,93.103289,0.515277,-10.383721,-10.430638,-10.389762,1.527679,0.000000,0.000000,0.000000
127,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000127_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000127_1.tif,93.602795,93.603092,0.520059,-10.383721,-10.430638,-10.389762,1.541729,0.000000,0.000000,0.000000
128,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000128_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000128_1.tif,94.102841,94.103115,0.527391,-10.383721,-10.430638,-10.389762,1.563272,0.000000,0.000000,0.000000
129,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000129_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000129_1.tif,94.602790,94.603236,0.533449,-10.383721,-10.430638,-10.389762,1.581069,0.000000,0.000000,0.000000
130,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000130_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000130_1.tif,95.102774,95.103080,0.537912,-10.383721,-10.430638,-10.389762,1.594182,0.000000,0.000000,0.000000
131,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000131_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000131_1.tif,95.602880,95.603179,0.544926,-10.383721,-10.430638,-10.389762,1.614788,0.000000,0.000000,0.000000
132,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000132_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000132_1.tif,96.102858,96.103225,0.550026,-10.383721,-10.430638,-10.389762,1.629774,0.000000,0.000000,0.000000
133,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000133_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000133_1.tif,96.602790,96.603112,0.555765,-10.383721,-10.430638,-10.389762,1.646634,0.000000,0.000000,0.000000
134,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000134_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000134_1.tif,97.102781,97.103065,0.561185,-10.383721,-10.430638,-10.389762,1.662557,0.000000,0.000000,0.000000
135,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000135_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000135_1.tif,97.602793,97.603146,0.566604,-10.383721,-10.430638,-10.389762,1.678480,0.000000,0.000000,0.000000
136,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000136_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000136_1.tif,98.102864,98.103205,0.572024,-10.383721,-10.430638,-10.389762,1.694404,0.000000,0.000000,0.000000
137,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000137_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000137_1.tif,98.602779,98.603173,0.578081,-10.383721,-10.430638,-10.389762,1.712200,0.000000,0.000000,0.000000
138,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000138_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000138_1.tif,99.102785,99.103145,0.584458,-10.383721,-10.430638,-10.389762,1.730933,0.000000,0.000000,0.000000
139,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000139_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000139_1.tif,99.602846,99.603195,0.590515,-10.383721,-10.430638,-10.389762,1.748729,0.000000,0.000000,0.000000
140,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000140_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000140_1.tif,100.102804,100.103159,0.596572,-10.383721,-10.430638,-10.389762,1.766526,0.000000,0.000000,0.000000
141,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000141_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000141_1.tif,100.602803,100.603130,0.601992,-10.383721,-10.430638,-10.389762,1.782449,0.000000,0.000000,0.000000
142,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000142_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000142_1.tif,101.102856,101.103015,0.607412,-10.383721,-10.430638,-10.389762,1.798372,0.000000,0.000000,0.000000
143,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000143_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000143_1.tif,101.602828,101.603273,0.610281,-10.383721,-10.430638,-10.389762,1.806802,0.000000,0.000000,0.000000
144,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000144_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000144_1.tif,102.102835,102.103150,0.617295,-10.383721,-10.430638,-10.389762,1.827408,0.000000,0.000000,0.000000
145,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000145_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000145_1.tif,102.602814,102.603245,0.622714,-10.383721,-10.430638,-10.389762,1.843331,0.000000,0.000000,0.000000
146,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000146_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000146_1.tif,103.102840,103.103126,0.627178,-10.383721,-10.430638,-10.389762,1.856444,0.000000,0.000000,0.000000
147,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000147_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000147_1.tif,103.602925,103.603215,0.633554,-10.383721,-10.430638,-10.389762,1.875177,0.000000,0.000000,0.000000
148,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000148_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000148_1.tif,104.102829,104.103181,0.637379,-10.383721,-10.430638,-10.389762,1.886417,0.000000,0.000000,0.000000
149,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000149_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000149_1.tif,104.602826,104.603124,0.642480,-10.383721,-10.430638,-10.389762,1.901403,0.000000,0.000000,0.000000
150,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000150_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000150_1.tif,105.102960,105.103275,0.649813,-10.383721,-10.430638,-10.389762,1.922947,0.000000,0.000000,0.000000
151,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000151_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000151_1.tif,105.602934,105.603256,0.655551,-10.383721,-10.430638,-10.389762,1.939806,0.000000,0.000000,0.000000
152,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000152_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000152_1.tif,106.102922,106.103293,0.660015,-10.383721,-10.430638,-10.389762,1.952919,0.000000,0.000000,0.000000
153,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000153_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000153_1.tif,106.602808,106.603178,0.666072,-10.383721,-10.430638,-10.389762,1.970716,0.000000,0.000000,0.000000
154,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000154_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000154_1.tif,107.102850,107.103212,0.670535,-10.383721,-10.430638,-10.389762,1.983829,0.000000,0.000000,0.000000
155,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000155_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000155_1.tif,107.602851,107.603138,0.675636,-10.383721,-10.430638,-10.389762,1.998815,0.000000,0.000000,0.000000
156,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000156_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000156_1.tif,108.102793,108.103010,0.681693,-10.383721,-10.430638,-10.389762,2.016612,0.000000,0.000000,0.000000
157,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000157_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000157_1.tif,108.602830,108.603248,0.686475,-10.383721,-10.430638,-10.389762,2.030662,0.000000,0.000000,0.000000
158,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000158_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000158_1.tif,109.102779,109.103263,0.694446,-10.383721,-10.430638,-10.389762,2.054078,0.000000,0.000000,0.000000
159,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000159_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000159_1.tif,109.602823,109.603270,0.698590,-10.383721,-10.430638,-10.389762,2.066254,0.000000,0.000000,0.000000
160,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000160_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000160_1.tif,110.102812,110.103227,0.702735,-10.383721,-10.430638,-10.389762,2.078431,0.000000,0.000000,0.000000
161,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000161_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000161_1.tif,110.602822,110.603205,0.708473,-10.383721,-10.430638,-10.389762,2.095291,0.000000,0.000000,0.000000
162,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000162_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000162_1.tif,111.102780,111.103215,0.714530,-10.383721,-10.430638,-10.389762,2.113087,0.000000,0.000000,0.000000
163,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000163_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000163_1.tif,111.602815,111.603187,0.718037,-10.383721,-10.430638,-10.389762,2.123390,0.000000,0.000000,0.000000
164,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000164_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000164_1.tif,112.102880,112.103290,0.722501,-10.383721,-10.430638,-10.389762,2.136503,0.000000,0.000000,0.000000
165,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000165_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000165_1.tif,112.602805,112.603122,0.727920,-10.383721,-10.430638,-10.389762,2.152426,0.000000,0.000000,0.000000
166,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000166_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000166_1.tif,113.102888,113.103201,0.733978,-10.383721,-10.430638,-10.389762,2.170223,0.000000,0.000000,0.000000
167,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000167_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000167_1.tif,113.602818,113.603149,0.740672,-10.383721,-10.430638,-10.389762,2.189892,0.000000,0.000000,0.000000
168,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000168_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000168_1.tif,114.102932,114.103216,0.743861,-10.383721,-10.430638,-10.389762,2.199259,0.000000,0.000000,0.000000
169,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000169_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000169_1.tif,114.602802,114.603173,0.749918,-10.383721,-10.430638,-10.389762,2.217055,0.000000,0.000000,0.000000
170,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000170_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000170_1.tif,115.102849,115.103189,0.755338,-10.383721,-10.430638,-10.389762,2.232978,0.000000,0.000000,0.000000
171,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000171_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000171_1.tif,115.602917,115.603174,0.760757,-10.383721,-10.430638,-10.389762,2.248902,0.000000,0.000000,0.000000
172,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000172_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000172_1.tif,116.102774,116.103111,0.766496,-10.383721,-10.430638,-10.389762,2.265761,0.000000,0.000000,0.000000
173,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000173_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000173_1.tif,116.602784,116.603098,0.771915,-10.383721,-10.430638,-10.389762,2.281684,0.000000,0.000000,0.000000
174,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000174_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000174_1.tif,117.102842,117.103127,0.777016,-10.383721,-10.430638,-10.389762,2.296671,0.000000,0.000000,0.000000
175,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000175_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000175_1.tif,117.602803,117.603093,0.781480,-10.383721,-10.430638,-10.389762,2.309784,0.000000,0.000000,0.000000
176,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000176_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000176_1.tif,118.102819,118.103103,0.786581,-10.383721,-10.430638,-10.389762,2.324770,0.000000,0.000000,0.000000
177,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000177_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000177_1.tif,118.602817,118.603139,0.793594,-10.383721,-10.430638,-10.389762,2.345377,0.000000,0.000000,0.000000
178,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000178_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000178_1.tif,119.102839,119.103147,0.799014,-10.383721,-10.430638,-10.389762,2.361300,0.000000,0.000000,0.000000
179,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000179_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000179_1.tif,119.602801,119.603148,0.804434,-10.383721,-10.430638,-10.389762,2.377223,0.000000,0.000000,0.000000
180,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000180_0.tif,C:/Users/VicUser/Documents/RobC/20260801/VF1_2_2\VF1_2_2-00000180_1.tif,120.102796,120.103207,0.810810,-10.383721,-10.430638,-10.389762,2.395956,0.000000,0.000000,0.000000
